timeStamp,elapsed,label,responseCode,threadName,success,bytes,grpThreads,allThreads,Latency,Hostname
2013-12-27;17:41:13,2,01_Timer_1,200,TG 1-50,true,338,1,1,0,ecosrvint01p
2013-12-27;17:41:13,435,01_visit-page_accueil,200,TG 1-50,true,1993,1,1,435,ecosrvint01p
2013-12-27;17:41:09,445,01_Accueil,200,TG 1-50,true,2331,1,1,435,ecosrvint01p
2013-12-27;17:41:16,0,01_Timer_1,200,TG 1-49,true,336,2,2,0,ecosrvint01p
2013-12-27;17:41:16,318,01_visit-page_accueil,200,TG 1-49,true,1992,2,2,318,ecosrvint01p
2013-12-27;17:41:14,320,01_Accueil,200,TG 1-49,true,2328,2,2,318,ecosrvint01p
2013-12-27;17:41:16,1,02_Timer_1,200,TG 1-50,true,338,2,2,0,ecosrvint01p
2013-12-27;17:41:16,2651,02_send-form_login,200,TG 1-50,true,2374,3,3,2097,ecosrvint01p
2013-12-27;17:41:19,524,02_visit-page_accueil,200,TG 1-50,true,1987,3,3,524,ecosrvint01p
2013-12-27;17:41:13,3178,02_Connexion,200,TG 1-50,true,4699,3,3,2621,ecosrvint01p
2013-12-27;17:41:21,1,02_Timer_1,200,TG 1-49,true,336,3,3,0,ecosrvint01p
2013-12-27;17:41:23,0,01_Timer_1,200,TG 1-48,true,323,3,3,0,ecosrvint01p
2013-12-27;17:41:23,321,01_visit-page_accueil,200,TG 1-48,true,1993,3,3,321,ecosrvint01p
2013-12-27;17:41:19,323,01_Accueil,200,TG 1-48,true,2316,3,3,321,ecosrvint01p
2013-12-27;17:41:21,2426,02_send-form_login,200,TG 1-49,true,2374,3,3,2013,ecosrvint01p
2013-12-27;17:41:23,507,02_visit-page_accueil,200,TG 1-49,true,1987,4,4,507,ecosrvint01p
2013-12-27;17:41:16,2936,02_Connexion,200,TG 1-49,true,4697,4,4,2520,ecosrvint01p
2013-12-27;17:41:24,1,03_Timer_1,200,TG 1-50,true,338,4,4,0,ecosrvint01p
2013-12-27;17:41:24,597,03_visit-page_ma-premiere-page,200,TG 1-50,true,2241,4,4,597,ecosrvint01p
2013-12-27;17:41:25,1,01_Timer_1,200,TG 1-47,true,338,4,4,0,ecosrvint01p
2013-12-27;17:41:25,347,01_visit-page_accueil,200,TG 1-47,true,1992,4,4,347,ecosrvint01p
2013-12-27;17:41:24,350,01_Accueil,200,TG 1-47,true,2330,4,4,347,ecosrvint01p
2013-12-27;17:41:26,1,02_Timer_1,200,TG 1-47,true,338,4,4,0,ecosrvint01p
2013-12-27;17:41:26,0,02_Timer_1,200,TG 1-48,true,323,4,4,0,ecosrvint01p
2013-12-27;17:41:27,1,03_Timer_1,200,TG 1-49,true,336,4,4,0,ecosrvint01p
2013-12-27;17:41:27,0,03_Timer_2,200,TG 1-50,true,338,4,4,0,ecosrvint01p
2013-12-27;17:41:27,928,03_visit-page_ma-premiere-page,200,TG 1-49,true,2240,4,4,928,ecosrvint01p
2013-12-27;17:41:27,1127,03_visit-page_account,200,TG 1-50,true,2604,4,4,1126,ecosrvint01p
2013-12-27;17:41:26,2540,02_send-form_login,200,TG 1-48,true,2332,5,5,2203,ecosrvint01p
2013-12-27;17:41:29,356,02_visit-page_accueil,200,TG 1-48,true,1945,5,5,356,ecosrvint01p
2013-12-27;17:41:23,2898,02_Connexion,200,TG 1-48,true,4600,5,5,2559,ecosrvint01p
2013-12-27;17:41:26,3424,02_send-form_login,200,TG 1-47,true,2374,5,5,2914,ecosrvint01p
2013-12-27;17:41:30,389,02_visit-page_accueil,200,TG 1-47,true,1987,5,5,388,ecosrvint01p
2013-12-27;17:41:25,3815,02_Connexion,200,TG 1-47,true,4699,5,5,3302,ecosrvint01p
2013-12-27;17:41:30,0,03_Timer_3,200,TG 1-50,true,338,5,5,0,ecosrvint01p
2013-12-27;17:41:30,482,03_visit-page_accueil,200,TG 1-50,true,1987,5,5,482,ecosrvint01p
2013-12-27;17:41:31,0,03_Timer_2,200,TG 1-49,true,336,5,5,0,ecosrvint01p
2013-12-27;17:41:32,0,03_Timer_1,200,TG 1-48,true,323,5,5,0,ecosrvint01p
2013-12-27;17:41:31,677,03_visit-page_account,200,TG 1-49,true,2602,5,5,676,ecosrvint01p
2013-12-27;17:41:32,514,03_visit-page_ma-premiere-page,200,TG 1-48,true,2196,5,5,514,ecosrvint01p
2013-12-27;17:41:33,1,01_Timer_1,200,TG 1-46,true,336,5,5,0,ecosrvint01p
2013-12-27;17:41:33,360,01_visit-page_accueil,200,TG 1-46,true,1992,5,5,360,ecosrvint01p
2013-12-27;17:41:29,363,01_Accueil,200,TG 1-46,true,2328,5,5,360,ecosrvint01p
2013-12-27;17:41:33,0,03_Timer_1,200,TG 1-47,true,338,5,5,0,ecosrvint01p
2013-12-27;17:41:33,400,03_visit-page_ma-premiere-page,200,TG 1-47,true,2241,6,6,400,ecosrvint01p
2013-12-27;17:41:35,0,02_Timer_1,200,TG 1-46,true,336,6,6,0,ecosrvint01p
2013-12-27;17:41:35,0,03_Timer_2,200,TG 1-48,true,323,6,6,0,ecosrvint01p
2013-12-27;17:41:35,0,03_Timer_4,200,TG 1-50,true,337,6,6,0,ecosrvint01p
2013-12-27;17:41:35,682,03_visit-page_test-payment,200,TG 1-50,true,2431,6,6,682,ecosrvint01p
2013-12-27;17:41:35,727,03_visit-page_account,200,TG 1-48,true,2557,6,6,727,ecosrvint01p
2013-12-27;17:41:36,1,03_Timer_2,200,TG 1-47,true,338,6,6,0,ecosrvint01p
2013-12-27;17:41:36,0,03_Timer_3,200,TG 1-49,true,336,6,6,0,ecosrvint01p
2013-12-27;17:41:36,726,03_visit-page_account,200,TG 1-47,true,2601,6,6,726,ecosrvint01p
2013-12-27;17:41:36,658,03_visit-page_accueil,200,TG 1-49,true,1987,6,6,658,ecosrvint01p
2013-12-27;17:41:37,1,01_Timer_1,200,TG 1-45,true,323,6,6,0,ecosrvint01p
2013-12-27;17:41:37,366,01_visit-page_accueil,200,TG 1-45,true,1992,6,6,366,ecosrvint01p
2013-12-27;17:41:34,369,01_Accueil,200,TG 1-45,true,2315,6,6,366,ecosrvint01p
2013-12-27;17:41:35,3140,02_send-form_login,200,TG 1-46,true,2374,6,6,2615,ecosrvint01p
2013-12-27;17:41:38,0,03_Timer_1,200,TG 1-50,true,338,6,6,0,ecosrvint01p
2013-12-27;17:41:38,586,02_visit-page_accueil,200,TG 1-46,true,1987,7,7,586,ecosrvint01p
2013-12-27;17:41:33,3727,02_Connexion,200,TG 1-46,true,4697,7,7,3201,ecosrvint01p
2013-12-27;17:41:38,563,03_visit-page_ma-premiere-page,200,TG 1-50,true,2241,7,7,563,ecosrvint01p
2013-12-27;17:41:39,0,03_Timer_3,200,TG 1-48,true,322,7,7,0,ecosrvint01p
2013-12-27;17:41:39,0,03_Timer_3,200,TG 1-47,true,338,7,7,0,ecosrvint01p
2013-12-27;17:41:40,0,03_Timer_4,200,TG 1-49,true,336,7,7,0,ecosrvint01p
2013-12-27;17:41:39,521,03_visit-page_accueil,200,TG 1-48,true,1945,7,7,521,ecosrvint01p
2013-12-27;17:41:39,601,03_visit-page_accueil,200,TG 1-47,true,1987,7,7,601,ecosrvint01p
2013-12-27;17:41:40,697,03_visit-page_test-payment,200,TG 1-49,true,2429,7,7,697,ecosrvint01p
2013-12-27;17:41:41,0,02_Timer_1,200,TG 1-45,true,322,7,7,0,ecosrvint01p
2013-12-27;17:41:41,0,03_Timer_1,200,TG 1-46,true,336,7,7,0,ecosrvint01p
2013-12-27;17:41:41,451,03_visit-page_ma-premiere-page,200,TG 1-46,true,2239,7,7,451,ecosrvint01p
2013-12-27;17:41:42,0,01_Timer_1,200,TG 1-44,true,338,7,7,0,ecosrvint01p
2013-12-27;17:41:42,291,01_visit-page_accueil,200,TG 1-44,true,1992,7,7,291,ecosrvint01p
2013-12-27;17:41:39,292,01_Accueil,200,TG 1-44,true,2330,7,7,291,ecosrvint01p
2013-12-27;17:41:43,0,03_Timer_2,200,TG 1-50,true,338,7,7,0,ecosrvint01p
2013-12-27;17:41:41,2935,02_send-form_login,200,TG 1-45,true,2332,8,8,2342,ecosrvint01p
2013-12-27;17:41:44,0,03_Timer_4,200,TG 1-47,true,338,8,8,0,ecosrvint01p
2013-12-27;17:41:44,1,03_Timer_4,200,TG 1-48,true,323,8,8,0,ecosrvint01p
2013-12-27;17:41:44,0,03_Timer_2,200,TG 1-46,true,336,8,8,0,ecosrvint01p
2013-12-27;17:41:44,0,03_Timer_1,200,TG 1-49,true,336,8,8,0,ecosrvint01p
2013-12-27;17:41:43,910,03_visit-page_account,200,TG 1-50,true,2602,8,8,910,ecosrvint01p
2013-12-27;17:41:44,758,02_visit-page_accueil,200,TG 1-45,true,1945,8,8,758,ecosrvint01p
2013-12-27;17:41:37,3694,02_Connexion,200,TG 1-45,true,4599,8,8,3100,ecosrvint01p
2013-12-27;17:41:44,805,03_visit-page_test-payment,200,TG 1-47,true,2430,8,8,805,ecosrvint01p
2013-12-27;17:41:44,874,03_visit-page_test-payment,200,TG 1-48,true,2387,8,8,874,ecosrvint01p
2013-12-27;17:41:44,664,03_visit-page_ma-premiere-page,200,TG 1-49,true,2240,8,8,664,ecosrvint01p
2013-12-27;17:41:44,1013,03_visit-page_account,200,TG 1-46,true,2604,8,8,1013,ecosrvint01p
2013-12-27;17:41:46,0,02_Timer_1,200,TG 1-44,true,338,8,8,0,ecosrvint01p
2013-12-27;17:41:47,0,03_Timer_1,200,TG 1-48,true,323,8,8,0,ecosrvint01p
2013-12-27;17:41:47,0,03_Timer_2,200,TG 1-49,true,336,8,8,0,ecosrvint01p
2013-12-27;17:41:47,1,03_Timer_3,200,TG 1-46,true,336,8,8,0,ecosrvint01p
2013-12-27;17:41:47,0,01_Timer_1,200,TG 1-43,true,336,8,8,0,ecosrvint01p
2013-12-27;17:41:47,1,03_Timer_1,200,TG 1-45,true,323,8,8,0,ecosrvint01p
2013-12-27;17:41:47,739,03_visit-page_ma-premiere-page,200,TG 1-48,true,2196,8,8,739,ecosrvint01p
2013-12-27;17:41:48,0,03_Timer_3,200,TG 1-50,true,338,8,8,0,ecosrvint01p
2013-12-27;17:41:47,672,01_visit-page_accueil,200,TG 1-43,true,1992,8,8,672,ecosrvint01p
2013-12-27;17:41:44,672,01_Accueil,200,TG 1-43,true,2328,8,8,672,ecosrvint01p
2013-12-27;17:41:47,1051,03_visit-page_accueil,200,TG 1-46,true,1987,8,8,1051,ecosrvint01p
2013-12-27;17:41:47,1154,03_visit-page_account,200,TG 1-49,true,2600,8,8,1153,ecosrvint01p
2013-12-27;17:41:48,562,03_visit-page_accueil,200,TG 1-50,true,1987,8,8,562,ecosrvint01p
2013-12-27;17:41:47,895,03_visit-page_ma-premiere-page,200,TG 1-45,true,2197,8,8,895,ecosrvint01p
2013-12-27;17:41:48,0,03_Timer_1,200,TG 1-47,true,338,8,8,0,ecosrvint01p
2013-12-27;17:41:48,601,03_visit-page_ma-premiere-page,200,TG 1-47,true,2241,9,9,601,ecosrvint01p
2013-12-27;17:41:46,3260,02_send-form_login,200,TG 1-44,true,2374,9,9,2743,ecosrvint01p
2013-12-27;17:41:49,512,02_visit-page_accueil,200,TG 1-44,true,1987,9,9,512,ecosrvint01p
2013-12-27;17:41:42,3774,02_Connexion,200,TG 1-44,true,4699,9,9,3255,ecosrvint01p
2013-12-27;17:41:50,0,03_Timer_3,200,TG 1-49,true,336,9,9,0,ecosrvint01p
2013-12-27;17:41:50,1,02_Timer_1,200,TG 1-43,true,335,9,9,0,ecosrvint01p
2013-12-27;17:41:50,546,03_visit-page_accueil,200,TG 1-49,true,1987,9,9,546,ecosrvint01p
2013-12-27;17:41:51,0,03_Timer_4,200,TG 1-50,true,337,9,9,0,ecosrvint01p
2013-12-27;17:41:51,0,03_Timer_2,200,TG 1-47,true,338,9,9,0,ecosrvint01p
2013-12-27;17:41:51,723,03_visit-page_test-payment,200,TG 1-50,true,2430,9,9,723,ecosrvint01p
2013-12-27;17:41:52,0,03_Timer_1,200,TG 1-44,true,337,9,9,0,ecosrvint01p
2013-12-27;17:41:52,0,03_Timer_2,200,TG 1-45,true,323,9,9,0,ecosrvint01p
2013-12-27;17:41:52,0,01_Timer_1,200,TG 1-42,true,323,9,9,0,ecosrvint01p
2013-12-27;17:41:51,915,03_visit-page_account,200,TG 1-47,true,2602,9,9,914,ecosrvint01p
2013-12-27;17:41:52,0,03_Timer_2,200,TG 1-48,true,323,9,9,0,ecosrvint01p
2013-12-27;17:41:52,679,01_visit-page_accueil,200,TG 1-42,true,1992,9,9,679,ecosrvint01p
2013-12-27;17:41:49,682,01_Accueil,200,TG 1-42,true,2315,9,9,679,ecosrvint01p
2013-12-27;17:41:52,983,03_visit-page_ma-premiere-page,200,TG 1-44,true,2241,9,9,983,ecosrvint01p
2013-12-27;17:41:52,959,03_visit-page_account,200,TG 1-45,true,2557,9,9,959,ecosrvint01p
2013-12-27;17:41:52,846,03_visit-page_account,200,TG 1-48,true,2556,9,9,845,ecosrvint01p
2013-12-27;17:41:53,1,03_Timer_4,200,TG 1-46,true,336,9,9,0,ecosrvint01p
2013-12-27;17:41:53,0,03_Timer_4,200,TG 1-49,true,336,9,9,0,ecosrvint01p
2013-12-27;17:41:53,0,02_Timer_1,200,TG 1-42,true,323,9,9,0,ecosrvint01p
2013-12-27;17:41:50,3099,02_send-form_login,200,TG 1-43,true,2374,9,9,2530,ecosrvint01p
2013-12-27;17:41:53,750,03_visit-page_test-payment,200,TG 1-46,true,2429,10,10,750,ecosrvint01p
2013-12-27;17:41:53,823,03_visit-page_test-payment,200,TG 1-49,true,2429,10,10,823,ecosrvint01p
2013-12-27;17:41:54,662,02_visit-page_accueil,200,TG 1-43,true,1987,10,10,662,ecosrvint01p
2013-12-27;17:41:48,3765,02_Connexion,200,TG 1-43,true,4696,10,10,3192,ecosrvint01p
2013-12-27;17:41:54,0,03_Timer_3,200,TG 1-47,true,338,10,10,0,ecosrvint01p
2013-12-27;17:41:54,0,03_Timer_2,200,TG 1-44,true,338,10,10,0,ecosrvint01p
2013-12-27;17:41:54,598,03_visit-page_accueil,200,TG 1-47,true,1987,10,10,598,ecosrvint01p
2013-12-27;17:41:54,683,03_visit-page_account,200,TG 1-44,true,2600,10,10,683,ecosrvint01p
2013-12-27;17:41:55,0,03_Timer_1,200,TG 1-49,true,336,10,10,0,ecosrvint01p
2013-12-27;17:41:55,0,03_Timer_3,200,TG 1-45,true,323,10,10,0,ecosrvint01p
2013-12-27;17:41:55,551,03_visit-page_ma-premiere-page,200,TG 1-49,true,2239,10,10,551,ecosrvint01p
2013-12-27;17:41:55,448,03_visit-page_accueil,200,TG 1-45,true,1945,10,10,448,ecosrvint01p
2013-12-27;17:41:53,2724,02_send-form_login,200,TG 1-42,true,2332,10,10,2229,ecosrvint01p
2013-12-27;17:41:56,0,03_Timer_1,200,TG 1-50,true,338,10,10,0,ecosrvint01p
2013-12-27;17:41:56,637,02_visit-page_accueil,200,TG 1-42,true,1945,10,10,637,ecosrvint01p
2013-12-27;17:41:53,3362,02_Connexion,200,TG 1-42,true,4600,10,10,2866,ecosrvint01p
2013-12-27;17:41:57,0,01_Timer_1,200,TG 1-41,true,338,10,10,0,ecosrvint01p
2013-12-27;17:41:56,718,03_visit-page_ma-premiere-page,200,TG 1-50,true,2241,10,10,718,ecosrvint01p
2013-12-27;17:41:57,1,03_Timer_3,200,TG 1-48,true,322,10,10,0,ecosrvint01p
2013-12-27;17:41:57,331,01_visit-page_accueil,200,TG 1-41,true,1992,10,10,330,ecosrvint01p
2013-12-27;17:41:54,332,01_Accueil,200,TG 1-41,true,2330,10,10,330,ecosrvint01p
2013-12-27;17:41:57,383,03_visit-page_accueil,200,TG 1-48,true,1945,10,10,383,ecosrvint01p
2013-12-27;17:41:57,1,03_Timer_4,200,TG 1-47,true,338,10,10,0,ecosrvint01p
2013-12-27;17:41:57,517,03_visit-page_test-payment,200,TG 1-47,true,2430,10,10,517,ecosrvint01p
2013-12-27;17:41:58,0,03_Timer_1,200,TG 1-46,true,336,10,10,0,ecosrvint01p
2013-12-27;17:41:58,0,03_Timer_1,200,TG 1-43,true,336,10,10,0,ecosrvint01p
2013-12-27;17:41:58,1,03_Timer_3,200,TG 1-44,true,337,10,10,0,ecosrvint01p
2013-12-27;17:41:59,0,03_Timer_2,200,TG 1-50,true,338,11,11,0,ecosrvint01p
2013-12-27;17:41:58,543,03_visit-page_ma-premiere-page,200,TG 1-46,true,2239,11,11,543,ecosrvint01p
2013-12-27;17:41:59,1,03_Timer_4,200,TG 1-45,true,322,11,11,0,ecosrvint01p
2013-12-27;17:41:59,0,03_Timer_2,200,TG 1-46,true,336,11,11,0,ecosrvint01p
2013-12-27;17:41:58,730,03_visit-page_ma-premiere-page,200,TG 1-43,true,2239,11,11,730,ecosrvint01p
2013-12-27;17:41:58,723,03_visit-page_accueil,200,TG 1-44,true,1987,11,11,723,ecosrvint01p
2013-12-27;17:41:59,0,03_Timer_2,200,TG 1-49,true,336,11,11,0,ecosrvint01p
2013-12-27;17:41:59,0,03_Timer_4,200,TG 1-48,true,323,11,11,0,ecosrvint01p
2013-12-27;17:41:59,663,03_visit-page_test-payment,200,TG 1-45,true,2386,11,11,663,ecosrvint01p
2013-12-27;17:41:59,1003,03_visit-page_account,200,TG 1-50,true,2601,11,11,1003,ecosrvint01p
2013-12-27;17:42:00,1,01_Timer_1,200,TG 1-40,true,336,11,11,0,ecosrvint01p
2013-12-27;17:42:00,0,02_Timer_1,200,TG 1-41,true,337,11,11,0,ecosrvint01p
2013-12-27;17:41:59,967,03_visit-page_account,200,TG 1-46,true,2602,11,11,967,ecosrvint01p
2013-12-27;17:42:00,0,03_Timer_1,200,TG 1-47,true,338,11,11,0,ecosrvint01p
2013-12-27;17:41:59,787,03_visit-page_account,200,TG 1-49,true,2602,11,11,787,ecosrvint01p
2013-12-27;17:41:59,760,03_visit-page_test-payment,200,TG 1-48,true,2386,11,11,760,ecosrvint01p
2013-12-27;17:42:00,588,01_visit-page_accueil,200,TG 1-40,true,1992,11,11,588,ecosrvint01p
2013-12-27;17:41:59,590,01_Accueil,200,TG 1-40,true,2328,11,11,588,ecosrvint01p
2013-12-27;17:42:00,1,03_Timer_1,200,TG 1-42,true,323,11,11,0,ecosrvint01p
2013-12-27;17:42:00,692,03_visit-page_ma-premiere-page,200,TG 1-47,true,2241,11,11,692,ecosrvint01p
2013-12-27;17:42:00,424,03_visit-page_ma-premiere-page,200,TG 1-42,true,2196,11,11,424,ecosrvint01p
2013-12-27;17:42:01,0,03_Timer_1,200,TG 1-45,true,323,11,11,0,ecosrvint01p
2013-12-27;17:42:01,1,03_Timer_3,200,TG 1-50,true,338,11,11,0,ecosrvint01p
2013-12-27;17:42:01,493,03_visit-page_ma-premiere-page,200,TG 1-45,true,2196,11,11,493,ecosrvint01p
2013-12-27;17:42:01,483,03_visit-page_accueil,200,TG 1-50,true,1987,11,11,483,ecosrvint01p
2013-12-27;17:42:00,2755,02_send-form_login,200,TG 1-41,true,2374,11,11,2313,ecosrvint01p
2013-12-27;17:42:03,0,03_Timer_2,200,TG 1-43,true,335,11,11,0,ecosrvint01p
2013-12-27;17:42:03,0,03_Timer_4,200,TG 1-44,true,338,11,11,0,ecosrvint01p
2013-12-27;17:42:03,1,03_Timer_4,200,TG 1-50,true,337,11,11,0,ecosrvint01p
2013-12-27;17:42:03,0,02_Timer_1,200,TG 1-40,true,336,11,11,0,ecosrvint01p
2013-12-27;17:42:03,1,03_Timer_2,200,TG 1-47,true,338,11,11,0,ecosrvint01p
2013-12-27;17:42:03,1,03_Timer_3,200,TG 1-46,true,336,11,11,0,ecosrvint01p
2013-12-27;17:42:03,764,02_visit-page_accueil,200,TG 1-41,true,1987,11,11,764,ecosrvint01p
2013-12-27;17:41:57,3520,02_Connexion,200,TG 1-41,true,4698,11,11,3077,ecosrvint01p
2013-12-27;17:42:03,1083,03_visit-page_account,200,TG 1-43,true,2601,12,12,1083,ecosrvint01p
2013-12-27;17:42:03,1034,03_visit-page_test-payment,200,TG 1-44,true,2430,12,12,1034,ecosrvint01p
2013-12-27;17:42:04,0,03_Timer_3,200,TG 1-49,true,336,12,12,0,ecosrvint01p
2013-12-27;17:42:03,1055,03_visit-page_accueil,200,TG 1-46,true,1988,12,12,1055,ecosrvint01p
2013-12-27;17:42:03,1278,03_visit-page_test-payment,200,TG 1-50,true,2430,12,12,1278,ecosrvint01p
2013-12-27;17:42:03,1183,03_visit-page_account,200,TG 1-47,true,2600,12,12,1183,ecosrvint01p
2013-12-27;17:42:05,0,03_Timer_1,200,TG 1-48,true,323,12,12,0,ecosrvint01p
2013-12-27;17:42:04,680,03_visit-page_accueil,200,TG 1-49,true,1987,12,12,680,ecosrvint01p
2013-12-27;17:42:05,1,03_Timer_2,200,TG 1-42,true,323,12,12,0,ecosrvint01p
2013-12-27;17:42:05,522,03_visit-page_ma-premiere-page,200,TG 1-48,true,2196,12,12,522,ecosrvint01p
2013-12-27;17:42:05,0,03_Timer_1,200,TG 1-44,true,337,12,12,0,ecosrvint01p
2013-12-27;17:42:05,671,03_visit-page_account,200,TG 1-42,true,2559,12,12,671,ecosrvint01p
2013-12-27;17:42:05,595,03_visit-page_ma-premiere-page,200,TG 1-44,true,2241,12,12,595,ecosrvint01p
2013-12-27;17:42:03,2864,02_send-form_login,200,TG 1-40,true,2374,12,12,2393,ecosrvint01p
2013-12-27;17:42:06,349,02_visit-page_accueil,200,TG 1-40,true,1987,12,12,349,ecosrvint01p
2013-12-27;17:42:00,3214,02_Connexion,200,TG 1-40,true,4697,12,12,2742,ecosrvint01p
2013-12-27;17:42:06,1,03_Timer_1,200,TG 1-41,true,338,12,12,0,ecosrvint01p
2013-12-27;17:42:06,0,03_Timer_1,200,TG 1-50,true,338,12,12,0,ecosrvint01p
2013-12-27;17:42:06,0,03_Timer_4,200,TG 1-46,true,336,12,12,0,ecosrvint01p
2013-12-27;17:42:07,0,03_Timer_2,200,TG 1-45,true,323,12,12,0,ecosrvint01p
2013-12-27;17:42:07,1,03_Timer_3,200,TG 1-43,true,336,12,12,0,ecosrvint01p
2013-12-27;17:42:07,0,03_Timer_2,200,TG 1-48,true,323,12,12,0,ecosrvint01p
2013-12-27;17:42:06,881,03_visit-page_ma-premiere-page,200,TG 1-41,true,2241,12,12,881,ecosrvint01p
2013-12-27;17:42:06,944,03_visit-page_test-payment,200,TG 1-46,true,2429,12,12,944,ecosrvint01p
2013-12-27;17:42:06,1062,03_visit-page_ma-premiere-page,200,TG 1-50,true,2241,12,12,1062,ecosrvint01p
2013-12-27;17:42:07,820,03_visit-page_accueil,200,TG 1-43,true,1987,12,12,820,ecosrvint01p
2013-12-27;17:42:07,1044,03_visit-page_account,200,TG 1-45,true,2557,12,12,1044,ecosrvint01p
2013-12-27;17:42:07,820,03_visit-page_account,200,TG 1-48,true,2555,12,12,820,ecosrvint01p
2013-12-27;17:42:08,0,03_Timer_4,200,TG 1-49,true,336,12,12,0,ecosrvint01p
2013-12-27;17:42:08,0,01_Timer_1,200,TG 1-39,true,323,12,12,0,ecosrvint01p
2013-12-27;17:42:08,645,03_visit-page_test-payment,200,TG 1-49,true,2429,12,12,645,ecosrvint01p
2013-12-27;17:42:08,328,01_visit-page_accueil,200,TG 1-39,true,1992,12,12,328,ecosrvint01p
2013-12-27;17:42:04,329,01_Accueil,200,TG 1-39,true,2315,12,12,328,ecosrvint01p
2013-12-27;17:42:09,0,03_Timer_2,200,TG 1-44,true,338,13,13,0,ecosrvint01p
2013-12-27;17:42:09,0,03_Timer_3,200,TG 1-47,true,338,13,13,0,ecosrvint01p
2013-12-27;17:42:09,0,03_Timer_3,200,TG 1-42,true,323,13,13,0,ecosrvint01p
2013-12-27;17:42:09,666,03_visit-page_account,200,TG 1-44,true,2601,13,13,666,ecosrvint01p
2013-12-27;17:42:09,599,03_visit-page_accueil,200,TG 1-47,true,1987,13,13,599,ecosrvint01p
2013-12-27;17:42:09,569,03_visit-page_accueil,200,TG 1-42,true,1945,13,13,569,ecosrvint01p
2013-12-27;17:42:10,0,03_Timer_2,200,TG 1-41,true,338,13,13,0,ecosrvint01p
2013-12-27;17:42:10,0,03_Timer_1,200,TG 1-40,true,336,13,13,0,ecosrvint01p
2013-12-27;17:42:10,0,03_Timer_4,200,TG 1-43,true,335,13,13,0,ecosrvint01p
2013-12-27;17:42:10,0,03_Timer_3,200,TG 1-45,true,323,13,13,0,ecosrvint01p
2013-12-27;17:42:10,1,03_Timer_2,200,TG 1-50,true,338,13,13,0,ecosrvint01p
2013-12-27;17:42:10,0,02_Timer_1,200,TG 1-39,true,323,13,13,0,ecosrvint01p
2013-12-27;17:42:10,619,03_visit-page_ma-premiere-page,200,TG 1-40,true,2239,13,13,619,ecosrvint01p
2013-12-27;17:42:10,835,03_visit-page_account,200,TG 1-41,true,2604,13,13,834,ecosrvint01p
2013-12-27;17:42:11,1,03_Timer_1,200,TG 1-46,true,336,13,13,0,ecosrvint01p
2013-12-27;17:42:10,1146,03_visit-page_test-payment,200,TG 1-43,true,2429,13,13,1146,ecosrvint01p
2013-12-27;17:42:10,1092,03_visit-page_accueil,200,TG 1-45,true,1945,13,13,1092,ecosrvint01p
2013-12-27;17:42:10,1067,03_visit-page_account,200,TG 1-50,true,2602,13,13,1067,ecosrvint01p
2013-12-27;17:42:11,1,03_Timer_1,200,TG 1-49,true,336,13,13,0,ecosrvint01p
2013-12-27;17:42:11,836,03_visit-page_ma-premiere-page,200,TG 1-46,true,2239,13,13,836,ecosrvint01p
2013-12-27;17:42:11,542,03_visit-page_ma-premiere-page,200,TG 1-49,true,2239,13,13,542,ecosrvint01p
2013-12-27;17:42:12,0,03_Timer_4,200,TG 1-42,true,323,13,13,0,ecosrvint01p
2013-12-27;17:42:12,0,03_Timer_3,200,TG 1-48,true,322,13,13,0,ecosrvint01p
2013-12-27;17:42:12,0,01_Timer_1,200,TG 1-38,true,338,13,13,0,ecosrvint01p
2013-12-27;17:42:12,401,01_visit-page_accueil,200,TG 1-38,true,1992,13,13,401,ecosrvint01p
2013-12-27;17:42:09,402,01_Accueil,200,TG 1-38,true,2330,13,13,401,ecosrvint01p
2013-12-27;17:42:12,698,03_visit-page_test-payment,200,TG 1-42,true,2386,13,13,698,ecosrvint01p
2013-12-27;17:42:13,0,03_Timer_1,200,TG 1-43,true,336,13,13,0,ecosrvint01p
2013-12-27;17:42:12,738,03_visit-page_accueil,200,TG 1-48,true,1945,13,13,738,ecosrvint01p
2013-12-27;17:42:10,2912,02_send-form_login,200,TG 1-39,true,2333,13,13,2325,ecosrvint01p
2013-12-27;17:42:13,617,03_visit-page_ma-premiere-page,200,TG 1-43,true,2239,13,13,617,ecosrvint01p
2013-12-27;17:42:14,0,03_Timer_2,200,TG 1-40,true,336,13,13,0,ecosrvint01p
2013-12-27;17:42:13,510,02_visit-page_accueil,200,TG 1-39,true,1945,14,14,510,ecosrvint01p
2013-12-27;17:42:08,3423,02_Connexion,200,TG 1-39,true,4601,14,14,2835,ecosrvint01p
2013-12-27;17:42:14,0,03_Timer_3,200,TG 1-41,true,337,14,14,0,ecosrvint01p
2013-12-27;17:42:14,0,03_Timer_3,200,TG 1-44,true,337,14,14,0,ecosrvint01p
2013-12-27;17:42:14,599,03_visit-page_account,200,TG 1-40,true,2601,14,14,598,ecosrvint01p
2013-12-27;17:42:14,1,03_Timer_4,200,TG 1-45,true,322,14,14,0,ecosrvint01p
2013-12-27;17:42:14,1,03_Timer_2,200,TG 1-49,true,336,14,14,0,ecosrvint01p
2013-12-27;17:42:14,1,03_Timer_2,200,TG 1-46,true,336,14,14,0,ecosrvint01p
2013-12-27;17:42:14,764,03_visit-page_accueil,200,TG 1-44,true,1987,14,14,764,ecosrvint01p
